Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
54453.08162,5.635768404,7.152986855,5.38,40552.0869,99.99706794,"72757 Shawn Ranch Suite 164
Harrisonbury, OR 58149-5700"
71380.62142,5.775151934,8.029918808,3.43,36428.04221,129.5967387,"074 Thompson Cliffs Suite 501
New Elizabethburgh, WV 32301-5149"
64193.8685,8.063975517,6.79701992,3.27,42961.5096,154.5864166,"19604 Sarah Spur Apt. 293
Russellchester, PW 47848-0324"
77513.92579,5.557758131,7.203430374,3.4,34958.43039,136.0910728,"08861 Powell Locks Suite 444
Davidmouth, TX 47690-6836"
100741.2986,5.87072628,6.644853064,4.33,26041.48762,164.4923078,"5155 Virginia Station
Fischerberg, PA 75078-8129"
75391.68176,6.484387168,5.903753582,3.17,43359.02128,143.5769769,"847 Winters Loop Suite 036
Staffordville, FM 06029"
88721.12121,5.985678673,6.71659011,3.22,30965.57789,152.8987325,"882 Salas Course Apt. 021
Port Erica, WA 18765-4834"
75819.79878,6.697936535,6.377735419,4.11,28938.79513,137.3106567,"916 Brady Trafficway
Smithland, IA 21092-0828"
54497.32419,5.613641023,7.343520602,4.04,29180.09763,75.62165758,"8639 Jerry Freeway
Stephanieborough, WA 24745"
73255.23111,5.407872112,6.148675305,3.24,41368.95474,141.3105495,"1365 Morgan Bridge Suite 385
Thomastown, MI 80735-1143"
67176.77038,5.976464799,9.515694091,4.14,40456.01336,144.0317763,"242 Smith Cliffs Apt. 583
Alexandermouth, ND 25093-7275"
62358.4041,6.870976759,7.326975754,4.19,35365.9456,121.2276357,"112 Mark Glens Suite 136
Lake Jason, WY 98504-0312"
69059.56222,5.886479916,6.912336388,4.39,35742.17833,135.6539507,"PSC 5910, Box 8189
APO AE 58329"
60912.66434,7.250793799,6.940807628,2.14,25279.9914,105.6225686,"3421 Fuentes Run
Millerton, TN 40497-9082"
60049.85997,5.659088297,7.817119619,4.5,41798.66542,138.4787457,"8607 Mary Islands Suite 956
North Russell, MA 04668"
75024.02332,5.912490078,6.084322475,3.5,35673.18146,119.4440286,"638 Michael Field
Port Christineberg, ND 80365-5765"
71324.30445,4.086691139,6.020985036,2.29,27362.18991,85.81596196,"2720 Michelle Motorway Suite 701
West Robert, ID 94081"
71430.14216,4.573025536,8.951042093,5.43,45173.02171,147.1031421,"400 Jacqueline Ville
Meltonborough, OH 17880-0244"
72646.94532,6.287913286,7.053114136,5.43,51126.89179,162.6592991,"87758 Michele Court Apt. 732
Costaview, MO 92235-1436"
51338.96657,6.2927941,6.804736199,3.4,28731.74977,78.15241764,"5565 Hughes Tunnel
Martinview, AZ 36561-6760"
74435.94994,3.533102865,6.144249343,3,51546.47134,132.9521139,"038 Hannah Knoll
New Kyle, CT 40894"
61687.39442,5.50791348,6.995603466,3.34,45279.16397,121.0826773,"908 Davis Mount
Harrisonburgh, RI 63275"
69284.90957,5.486130126,6.980574624,3.13,37680.55591,125.9163065,"410 Daniel Orchard Apt. 391
Murraychester, MH 13629-1447"
66189.96558,8.300241409,7.765121473,6.45,24912.22707,149.7377181,"0641 Haney Wells
Smithtown, MD 10999-1822"
58846.48745,7.973923042,5.520750512,3.34,37979.30936,115.9699966,"USNV Thomas
FPO AE 18133"
81823.33891,5.303665743,8.65995966,3.18,31555.74311,155.6256437,"3555 Rodriguez Mountains
Markstad, RI 39801"
63353.80354,4.894943685,7.307411976,4.39,37717.60297,93.26160682,"38001 Nicole Mill
Taylorville, AZ 62203"
88531.09622,6.300154239,7.995086628,6.27,34410.19144,184.2065953,"8155 Young Road
Hopkinsbury, MA 30967-3412"
71901.33353,6.72160432,6.075580589,4.3,36966.47466,141.4294898,"7911 Marcus Centers Suite 171
New Aaron, MD 01881-8147"
72646.50599,4.961008008,7.84230638,4.26,35628.82539,128.5019137,"459 Hall Street Suite 619
Pamelaberg, SD 16934"
75691.90024,4.639658329,6.469125115,2.48,24436.95311,86.70449596,"464 Allen Locks Suite 511
Jamesborough, MT 58821-7233"
67830.62875,6.498984898,8.117273777,4.41,10841.33307,107.7059156,"PSC 1508, Box 8246
APO AA 48060-7382"
70933.3988,5.335397148,6.00565649,3.16,40092.33616,108.8634962,"167 Anderson Hill
New Charleshaven, MA 94790"
45750.49358,4.814478444,6.349176252,3.1,39692.76316,49.46090334,"0870 Ramos Squares
Brettburgh, KS 51322"
57060.09627,4.5139821,7.189525628,3.02,36853.69458,76.72147961,"PSC 3365, Box 1233
APO AA 67223"
75144.86605,7.516445643,9.100083063,6.32,21261.14922,165.8571864,"781 Collins Trail
Richardsonshire, SC 87763-3376"
71363.21381,7.286030921,5.960565275,4.43,27965.20349,130.8508119,"294 Daniel Mission
East Dana, NM 10193-2681"
70169.71055,6.227944968,7.651813065,3.36,35197.38496,121.7021519,"9874 Jesus Pike
East Anthony, MT 02062-5778"
56576.55293,5.852522501,6.22945854,4.37,38519.04251,94.02292343,"12080 Haynes Courts
Lake Natalie, RI 97989"
57072.75343,5.644446611,7.738073358,5.42,39651.74995,120.8458246,"54331 Jennifer Groves Suite 994
New Heatherport, VA 80924"
78679.41867,6.449623481,8.726352815,3.23,57409.90796,208.2236244,"51839 Pham River Apt. 473
West Carrieside, KY 01300-6139"
70091.56059,5.966762687,5.283166552,4.34,37410.38944,108.1497277,"7636 Rodriguez Extensions
Smithside, ND 83905"
48956.96478,6.754285791,6.178423367,4.43,28742.01216,81.37261138,"01783 Young Forge Suite 528
Robersonland, SC 61342"
52707.07178,5.92708658,6.853868332,3.44,37736.7699,101.6301443,"1339 Sally Court Suite 166
Ritaview, ND 26668-5437"
69288.09877,6.515149858,7.750122956,5.39,52969.6334,178.2803869,"44522 Barnes Crossing
Brandibury, NJ 50981-7991"
63918.05158,5.099157668,7.662941512,4.26,48669.64974,109.5035106,"637 Jodi Flat
Lake Jose, NV 35151-3084"
77701.05405,7.804094265,9.287086198,6.39,49495.06496,218.7326443,"1930 Walker Ways Suite 288
Lake Dianamouth, MO 53367"
84243.49833,6.21090034,5.779484516,2.19,30239.93076,136.6668185,"0069 Kaitlyn Turnpike
Danielborough, IA 80518"
76901.90461,6.050385264,7.565420674,5.46,50668.14136,172.7592637,"Unit 3973 Box 2809
DPO AE 61808-1106"
69529.72623,4.209418333,7.478086208,5.08,23886.56045,81.51906526,"440 Lynch Shores
Port Brianbury, TX 19196"
67908.17053,6.232585151,7.813056781,3.13,32949.54996,138.3508062,"52363 Hopkins Lock Suite 586
North Ryan, MO 26455"
62557.44044,5.739552512,7.013863953,3.47,33986.47931,112.2563819,"44646 Kevin Shore
New Tiffany, VI 94479-9812"
69672.311,5.283171839,7.575973595,6.37,31800.30225,105.9113721,"27624 Rivera Square
Staceyshire, WY 71589"
66785.24639,6.026513362,7.60891966,4.37,33871.83313,148.0441534,"Unit 7003 Box 3447
DPO AA 60987"
71158.05819,5.051671218,6.364705293,3.45,30221.32737,101.6871415,"7341 Mack Islands Suite 642
Michaelberg, CA 43226-3361"
69361.55772,5.112168913,5.762404548,3.37,30184.88001,68.26328049,"86450 Williams Grove Apt. 735
Cartershire, AR 41875-9790"
64494.63891,6.062808648,6.221737238,4.49,17476.83196,68.5775598,"9623 Cobb Parkway
South Carolineton, WY 40652-4128"
60798.2031,5.014684841,7.141282277,3.4,43682.09423,93.91390293,"46216 Davila Glen
Lake Brian, AR 60635"
81054.50952,7.609818796,5.536174784,3.24,45684.34153,173.0103133,"59042 Russell Extensions Apt. 675
New John, WA 59707-0307"
69113.25391,5.947990165,5.45592987,4.46,48474.50695,129.6432785,"845 Hart Islands
West Jennifer, FL 43694"
79458.59516,6.461092939,6.880101498,3.36,46292.38464,182.5071452,"611 Mark Union Apt. 823
North Richardtown, GU 99197"
66866.4966,6.471431653,7.32736317,5.09,32428.4775,112.6085139,"8440 Clarke Orchard Suite 570
Williamberg, DC 27131"
61117.30431,4.812381467,6.864529714,4.36,32508.46387,72.99893499,"54268 Teresa Place
Kathleenport, NY 53177"
73056.52611,5.571478046,6.086302486,4.21,45565.90056,118.3272511,"4033 Jones Motorway
East Jessica, CT 23593"
76911.51552,6.430938404,5.939219179,3.35,27891.00073,112.8842209,"44835 Wilson Camp
Reginaville, RI 60010"
65014.70734,5.3840355,6.539010241,4.21,23416.65945,100.9831135,"473 Jose Ridge Apt. 177
Port Shelly, FL 31743-1419"
76717.09736,5.577625303,7.197195138,3.11,22276.37307,100.5392419,"850 Robin Village
Zacharyton, AR 64853"
63330.50652,5.723889031,7.968244375,4.15,20383.57434,98.353415,"3045 Turner Squares Suite 595
South Brittanyton, NM 60501"
57996.66741,6.459257932,8.610216671,4.13,45786.86126,162.6893547,"64293 Flynn Corner
Robertchester, WI 05647-7344"
74264.41748,5.556855477,7.143696232,3.31,47367.07226,137.9671075,"Unit 6716 Box 5915
DPO AP 61238-5870"
60243.73329,6.681648951,8.231669131,3.16,33350.12127,129.9327433,"014 Matthew Ville
Port Steven, CO 11869"
77978.59004,5.009825502,6.688390329,4.44,39730.68309,116.2191791,"6651 Flynn Row Apt. 276
North Amandashire, MD 07547-9261"
73458.72659,6.462708246,4.958376817,2.4,31514.42432,105.6562595,"35136 Thompson Neck Suite 847
West Scott, WA 80138"
73907.47905,5.478497392,7.50948472,6.36,37171.01136,129.5099437,"719 Ross Villages Suite 993
Lake Emily, DE 72236"
51628.01456,5.105885882,8.69693706,4.22,32713.0995,81.79387774,"882 Jason River Apt. 723
Rachelland, NM 71178-3730"
96397.58268,4.451224162,6.200118123,2.4,22681.92948,105.3966425,"2499 Dalton Keys
Nicholasland, LA 68235"
68144.436,7.201161031,7.31174419,5.33,33488.90642,142.7890046,"6566 Roberts Crossroad
Ashleybury, AL 24951"
58547.88696,6.865313433,7.356240218,6.05,40083.80157,122.6440247,"978 Mcneil Fords Apt. 305
South Krystal, LA 46621"
78054.14552,6.929277262,5.421475759,2.45,16143.66497,97.59218634,"4243 Johnson Parks Suite 665
Dianachester, UT 89393"
77453.47979,5.909817863,7.640185777,3.02,53100.27867,166.4147639,"270 Burgess Dam
Richardport, AZ 82697"
75728.69859,7.103987534,4.384628713,2.36,46231.02645,151.7922272,"932 John Branch Apt. 921
East Randy, WI 63721-3793"
61081.35086,5.737394208,7.807634187,3.15,25627.54628,113.2662215,"901 Ross Square
West Michelle, MI 35648-6068"
72120.35347,4.993938,7.788579727,5.04,49375.92529,144.7671675,"56510 Lane Wells Suite 051
South Marilyn, IA 97229"
76452.80738,6.234492402,7.160787976,3.5,24441.96637,122.0591006,"07415 Megan Overpass
Tiffanymouth, ID 91241-4135"
53056.92104,5.18024357,9.536238616,6.49,35762.87062,118.6662514,"714 Steven Knolls
North Mitchellmouth, CT 83889"
63081.1021,5.671466484,7.542075813,5.35,41562.41094,124.4789022,"61395 Shawn Well Suite 206
Jamesfurt, PA 22194-5703"
66915.88588,4.524854295,7.18934811,4.48,26897.13476,96.65760202,"7824 Craig Pike Suite 850
Williamside, MT 21607-0743"
70224.58213,6.034564071,7.573887966,6.45,43719.47956,170.7494922,"78277 Christopher Highway Apt. 842
Port Alexandratown, HI 78539"
56610.64256,4.846832493,7.558137483,3.29,25494.7403,72.96417409,"85052 Trujillo Stream Suite 727
North Brandifort, HI 73318"
73679.16564,7.515487093,5.909451928,2.27,19414.33715,123.5144096,"998 Cole Avenue Suite 360
New John, DC 33344"
57115.48368,8.428712338,6.322571379,3.06,31202.09973,127.861862,"768 Fowler Forest
East Samanthaborough, IA 50197"
63270.35175,4.438052618,6.617986874,2.5,48531.79491,108.4011704,"7133 Adams Club Suite 776
Hillside, NY 17290"
68728.22706,6.480532275,8.154691723,5.01,46415.35873,178.6085751,"99680 Debbie Plains
Emilymouth, WY 20045"
57630.37364,5.913557489,6.538802467,3.26,38748.5042,109.6938428,"13196 Robert Pass Suite 895
Riveraside, NM 17895-8133"
80949.35558,5.51204449,7.15536834,4.21,40034.41955,160.6602684,"96687 Hudson Passage Suite 901
South Michael, IN 55891-6630"
60587.02532,6.701418378,7.460396068,3.19,35683.6725,134.6969103,"Unit 1382 Box 1604
DPO AE 73827-5530"
42258.77454,5.744994494,7.552481939,6.29,49215.66342,85.27032637,"643 Caleb Trail Suite 780
Dennisville, VI 23956"
78757.68198,7.006157365,5.943870379,4.18,20453.29519,108.476303,"19662 Riley Drives Suite 437
North Cherylfurt, RI 19968"
47594.44824,6.68202379,8.5967749,4.17,41311.06762,113.3814078,"208 Darrell Circles Suite 375
Smithfort, DC 77522"
54465.74737,5.754171633,6.375873463,3.18,7234.963521,39.55232461,"602 Ferguson Throughway Suite 431
New Nathanfurt, IA 99792"
52399.74779,5.17708872,8.696622255,5.04,18116.61818,82.72682274,"63242 Brian Gateway Apt. 478
Peterburgh, NV 89177-9249"
68944.99771,7.311620652,9.229063553,6.38,56617.14328,211.9176262,"333 Kimberly Isle
Williamchester, VI 87689"
73345.67319,5.308315438,7.8797343,6.44,46245.41557,162.9573886,"8048 Fischer Forges Apt. 435
Aprilmouth, AS 78286"
73789.39613,4.357430326,7.762162585,6.39,40939.76707,108.2370171,"037 Mathew Island Apt. 180
North Joseph, IN 66503"
66047.05353,3.862416923,7.955934585,5.05,26534.6979,64.28099667,"88329 Ricky Neck Suite 704
Rossmouth, WV 30618-3312"
75908.6705,4.001515766,7.05110773,5.17,35040.3312,103.6277062,"3662 Ramirez Ways Suite 019
Phillipschester, NE 86219"
84657.62364,8.125141794,7.456779004,5.17,37068.48676,192.102857,"2462 Johnson Spring Suite 237
Douglasberg, ID 61833"
68074.42797,4.840894786,7.074434337,4.41,32060.70901,107.6032554,"7885 Adkins Streets
South Laurashire, OK 15160"
49869.47974,6.666915349,7.960443989,4.48,36325.67877,89.20394035,"71427 Kyle Haven
East Markstad, AZ 22840-8290"
60300.6653,5.927821456,6.637464725,4.41,34195.57506,99.25666233,"PSC 7131, Box 7660
APO AE 82605-4983"
75245.46544,8.16782035,7.420099548,3.42,37410.66993,156.2887225,"879 Martha Route Suite 031
New Nichole, VI 60708"
76076.1063,5.771704391,7.831932215,3.3,45327.57551,156.7859073,"834 Steele Burg Suite 125
East Sabrinaville, NV 25779"
81464.86494,5.562679178,7.717421883,6.28,45712.25194,159.3331709,"828 George Brook Suite 065
West Andrewbury, NV 97651-6778"
57094.78149,6.893043578,7.118791272,5.19,30878.99927,107.9408595,"6837 Kristen Freeway Apt. 429
Benjaminton, FL 22486-2883"
74692.89514,7.624968633,7.840905844,3.23,58221.97699,200.1910216,"PSC 0536, Box 5489
APO AP 04263"
75916.304,5.462520446,7.298367388,4.14,52072.35676,168.6562169,"7315 Hill Circles
Johnport, AR 41258"
47129.09815,6.022050134,7.035695848,4.21,34721.16281,77.9962101,"877 Turner Roads Apt. 106
Snyderborough, FM 50487-7898"
62317.08735,4.333489184,5.575276373,4.18,36075.80579,68.53554168,"051 Stevens Isle Apt. 792
South Cliffordhaven, MA 47702-9976"
57576.05395,4.242603158,6.514580265,3.4,28653.59471,63.42184408,"3212 Suzanne Lodge
Rowefurt, MO 87744"
77481.70835,5.688242983,6.46380818,2.24,30735.59554,115.3680146,"USNV Morgan
FPO AA 58054-9530"
75408.35862,5.03565946,7.700189562,4.02,33003.25985,123.5226478,"828 Jennifer Highway
West Laurashire, CT 94685-4621"
73739.84754,4.689008912,8.244523476,4.16,38988.12797,142.3125541,"66116 Raymond Burgs Apt. 753
West Deannafort, NE 18036"
69327.70246,7.533655941,6.904156351,4.34,31948.93659,155.0181075,"9443 Castro Club
Jamesside, MO 54659"
96550.99888,8.203878797,5.26630679,3.22,25707.07658,174.0719107,"52019 Michael Hills
East Christopher, IL 87022-6455"
84487.8323,5.835554804,5.622522052,4.29,41764.6632,168.5967648,"224 Harper Prairie Suite 601
Port Heathermouth, MA 82940-1454"
53338.98917,4.489991198,8.172730703,6.41,45234.81835,85.80887188,"Unit 3637 Box 1537
DPO AA 43891"
78747.69557,6.488503389,7.61696684,5.28,48614.33245,178.5374292,"9451 Jason Turnpike
Mooreside, TN 93663-1423"
73477.97642,4.705205465,6.237990623,3.44,46610.61533,111.3782468,"1618 Juarez Viaduct
West Leslie, PW 39024"
81159.794,4.600368094,6.000769327,4.49,40861.61542,118.2887997,"453 Lisa Centers
Port Paulatown, GA 65380"
73294.46147,5.703093086,5.734420556,4,32253.01802,115.1128915,"1070 Jessica Club
South Seanchester, WI 22591-8781"
60946.59112,7.210324998,6.929552575,2.17,39660.6713,142.007002,"955 John Ports Apt. 220
South Gloriaborough, KY 52238"
53793.17648,6.461260651,6.800894663,2.3,43458.00177,104.7280112,"5471 Howell Lake
Sydneyfort, FL 17627"
65480.3066,5.581042623,6.69072862,2.24,35056.75102,86.0804446,"226 Russell Fields
Port Michael, NH 28918"
66987.51037,7.872006373,5.979165221,2.34,26672.07778,131.463569,"8107 Figueroa Bypass Suite 282
East Ryanport, NJ 34420-4995"
66626.53964,4.623909764,6.335303102,3.39,20257.79036,51.88314706,"884 Hannah Glens Apt. 725
North Jessica, UT 75441-9830"
63445.86436,6.94352914,7.852759688,5.49,46462.31348,151.0883777,"7188 Amy Hill Suite 618
New Paulafort, MT 74422-1891"
50935.95923,6.606775102,7.326665554,6.14,44128.20096,98.81237553,"256 Christina Lock Suite 671
Mcclurestad, LA 85909-5086"
74085.9208,6.263488798,7.574102606,4.22,49674.4334,149.0904563,"0942 John Branch Apt. 513
East Melissa, NM 84331"
64410.67999,6.667765715,6.137954507,2.31,47477.00521,130.6349992,"3608 Andrew Haven
Pittsburgh, WV 26247-1849"
66710.0243,7.416907663,7.198715695,6.15,34238.4927,162.8490793,"554 Victoria Estate
Port James, GU 86975"
43940.87136,7.243933002,6.657964505,2.23,23999.07857,54.79183264,"92416 Christina Mountain
West Nathan, MP 76491"
69313.96972,4.645259484,6.734006879,3.29,30418.68189,94.68213369,"1780 Castaneda Run
New Jessica, UT 14933"
66398.4036,5.463465497,8.812317269,5.48,25841.52941,107.4369777,"699 Isabella Locks Apt. 530
Courtneymouth, PR 54161-1522"
67136.0755,6.218486676,8.408889012,5.17,31846.25336,146.8752657,"USNV Stewart
FPO AE 91835"
66547.01645,5.8460953,6.84729811,4.13,27850.8229,109.4879773,"2288 Gary Square Apt. 812
West Jose, PR 78536-1815"
72472.36674,5.801878614,5.374961622,2.45,19745.49279,75.49605528,"585 Evans Club Suite 527
Marymouth, WV 99705-0100"
82958.01974,5.22596955,6.828231898,4.15,43015.09274,157.8760808,"80675 Robinson Rue Suite 188
North Sarah, MD 93552-1845"
88968.52173,4.908329526,7.014097561,3.01,34751.73695,143.3006645,"186 Perez Drives Suite 629
East Nicholas, DC 61121"
83417.24412,6.658434978,6.294627287,4.09,34922.25372,179.4014298,"35124 Parks Bypass Apt. 852
South Patrickfort, ND 92225"
68613.00933,6.979609664,7.415320234,3.49,31936.44235,137.3022244,"692 George View Apt. 196
North Brandon, FL 74042"
68527.3355,4.212947373,6.243116027,2.07,38852.68046,96.13117292,"34955 Swanson Route Suite 067
Mendozaborough, SC 16871-5428"
78818.71485,6.34063686,8.672263971,3.01,20631.29781,139.8466628,"945 Ryan Cove
Elizabethshire, NY 20072-3824"
76948.4508,6.447874345,8.680824685,3.01,33189.80031,167.6172305,"486 Bishop Skyway Suite 873
East Taylor, KY 46563-0915"
56315.35158,5.064975334,8.708239446,3.46,40985.4772,89.94665749,"93755 Joyce Rapid
Justinland, NM 23050-5971"
84898.79649,6.853310227,5.055857861,4.16,46066.86885,165.8695141,"94925 Fuller Forge
Port Willieville, NM 88528-0825"
54094.85194,5.977382503,7.501275078,6.03,29371.03371,78.54606977,"44844 David Flats
Lake Jasonchester, FM 20603"
68661.24746,5.001163155,6.382668351,2.08,25431.39781,89.54410221,"16378 Kelly Spurs
Robertborough, SC 25199-2273"
87062.45741,6.698441642,6.945353088,2.31,15007.77286,144.2674185,"5347 Joseph Roads Apt. 119
North Jennifer, SC 42579"
82093.55911,4.988320965,6.780071588,2.43,30644.23589,132.4022025,"01582 Lowe Highway
Paulbury, NE 01852"
58521.89628,4.750535737,6.854174621,3.46,44423.49869,67.16717145,"728 Mercedes Camp Suite 713
East Carrie, NJ 36363"
71117.40595,4.70929442,5.959272268,4.23,43998.06351,106.5953376,"6268 Thompson Grove Apt. 261
Lake Matthewtown, GU 66859-8242"
76888.25246,4.831204403,5.805193228,4.47,40974.15205,112.4800012,"827 Shepherd Estate
Fredshire, AZ 59141"
64608.22231,4.0570074,6.38247203,4.43,36947.25904,69.78405675,"USNS Taylor
FPO AE 70099-7063"
60555.03963,7.329765059,8.071888739,5.12,46257.12379,164.6565054,"5910 Andrew Harbor Apt. 193
Jasonville, WI 07524"
80980.26057,5.428227059,6.678787573,3.38,37340.98294,141.6648297,"581 Daniel Lake Apt. 819
Lawrencemouth, MN 06734-2931"
69945.4618,5.521501569,7.443394888,5.21,25022.09883,107.2891083,"107 Ann Stravenue Apt. 768
Moodyview, RI 00251"
56956.34414,6.488609409,6.777042814,3.16,57931.67323,121.7320703,"224 Burgess Bypass
Jennifertown, GA 02938-0819"
59580.33162,5.405141568,7.31212466,4.03,38525.2392,109.6173168,"76615 Gordon Views Suite 109
Manuelstad, AR 99150-1540"
75398.0768,5.952215218,5.28857279,4.42,42304.31774,121.6307146,"57361 Johnson Streets Suite 293
New Michael, MI 08161"
79055.6522,6.947015823,7.50967935,5.39,41724.90928,162.1035903,"417 Douglas Ferry Apt. 586
South Marystad, OR 80679-9099"
68113.31124,6.306611021,7.206542561,3.37,44316.38482,144.5804832,"928 Sullivan Square Apt. 560
North Johnfort, MH 95833-5838"
90201.40464,5.538018848,6.015787795,2.38,35220.86194,141.7957983,"83414 Richard Port
East Scott, SD 63708-7964"
44206.21021,6.358367103,7.304254283,6.27,23033.54833,67.72775966,"9465 Foster Gateway
Michelleshire, MT 15074"
82748.75136,5.554756972,7.999047643,3.04,20152.16961,141.0814985,"021 Eric Meadow
Griffinstad, OH 04640"
78933.49592,6.844164136,7.416307152,3.15,28675.19043,152.0371008,"36407 Chad Ways
Lake Robertfurt, PA 47380"
55833.70199,7.34387631,6.732811828,3.28,37838.86633,108.6716796,"2672 Kimberly Locks
West Jonathanborough, KY 65323"
73853.70376,6.189819348,7.842874893,4.01,34823.60503,164.7216594,"Unit 9778 Box 2114
DPO AP 59374"
76956.49145,7.200016,6.412197842,4.39,23867.32598,120.3623841,"3949 Montgomery Corners
Port Keithview, AZ 44125-3023"
72682.75796,6.544491927,8.502343255,3.37,45348.55875,171.5743409,"6623 Allen Harbor
Millerfurt, NJ 94544"
64188.5254,7.244880302,7.089831772,6.3,34211.29696,126.7714149,"569 Bush Mission
West Jamie, NJ 58614-3289"
83656.48931,7.553568914,5.457145849,3.5,42841.74162,156.4563568,"406 Kathleen Brooks
Rowlandburgh, MT 03570-7987"
53793.28059,4.567450436,5.193259488,3.32,37683.74582,62.88703456,"029 Michael Fort
Jonathanshire, RI 04183"
89910.75164,6.225279277,5.662139684,4.45,37517.88304,153.4156311,"463 Kenneth Road Suite 441
Colonburgh, ID 94168-1507"
64105.60601,6.099286714,5.289327283,3.31,42938.16233,104.1896851,"197 Joseph View
West Hannahborough, CA 05137-9129"
60075.89061,5.284926497,7.604092129,6.21,30394.88704,95.01215621,"30950 Mary Plaza
Lake Haley, MP 55938"
72331.67854,6.733341597,6.633598721,3.38,34718.07293,137.7275179,"383 Jeremy Unions
West Kimberlyfurt, SD 60376-7253"
42969.65939,6.295500995,7.885507353,4.38,29594.08986,77.77336134,"052 Andrews Square
Port Thomas, ME 50816"
48418.25234,5.855530706,6.110107841,4.04,41513.39942,70.23217523,"47482 Sanchez Springs
Timothyside, MD 95946"
57880.64441,5.796357678,7.272294414,6.02,20255.9803,84.60529112,"41142 Haley Square
East William, OR 75068-7718"
74992.15533,7.034320282,7.716100333,6.12,30885.20321,139.0870095,"09475 Jeremy Mill
Danielstad, PR 71957-9999"
54203.30082,7.298337307,6.204286865,2.49,60388.34425,139.4900985,"12804 Hood Extension Apt. 337
Dianaton, TX 94633"
70632.60722,7.294085303,7.158449467,4.17,45919.26116,177.9858274,"903 Laura Villages
Foxview, NC 26744"
86051.0873,6.048516624,6.196703573,3.26,49475.67121,175.4866395,"78608 Brown Tunnel
Kimberlyville, NH 77937"
72630.0094,5.737895718,4.711060431,3.03,45888.87423,116.0397822,"5310 Spencer Camp Apt. 208
Lake Jameschester, ND 76287-2286"
61821.94044,5.738638034,8.076674531,4.29,19123.41954,80.8373703,"5464 Freeman Spur
Anthonyfort, DC 44043"
70754.59688,6.485333231,8.183183825,6.33,25442.39728,127.7172476,"382 Russell Mountain Suite 211
Hillfurt, AL 66686"
62840.19047,6.389363529,6.002304868,3.33,35658.69268,102.6126584,"94986 Johnson Points Suite 190
South Patricia, MT 12752-2964"
54259.47605,6.064384805,5.4917461,4.31,26482.16068,46.90162478,"512 Becker Turnpike
Brendatown, AL 59581-3756"
56060.90043,6.156145637,6.669531706,4.26,42461.31544,96.25510371,"80173 Garrett Locks Apt. 259
Cookborough, VI 63291-1546"
86401.89381,5.744152361,5.833799709,3.36,38799.43232,138.5749141,"194 Peterson Lake Apt. 475
Perrybury, LA 53216"
73466.77183,6.341691523,7.697665856,6.28,43108.01999,160.5398572,"31689 Santos Roads Apt. 428
Douglasside, OH 62197"
70817.39831,5.641714052,7.74434561,5.08,33597.49765,119.6254118,"37873 Moore Spurs
Toddview, CA 62858-9908"
79661.16409,6.739305373,7.503768529,6.23,44099.74898,187.979772,"38432 Heather Junction Apt. 886
Kathrynmouth, LA 60148"
61506.59477,6.411061895,6.701059385,3.13,53962.05633,127.1752432,"87448 Torres Junction
North Ashley, CA 15493"
78114.42133,7.570045663,8.423978174,6,41831.04112,187.6746487,"3113 Jamie Junction
Reneeland, NY 55913-3102"
73779.09308,4.847919095,6.502540831,2.46,40935.06246,110.9586411,"60362 Anthony Causeway
Rivasshire, OH 94931"
78705.90987,5.193468669,7.609021436,6.21,40204.52046,156.0270485,"763 Lisa Turnpike
Josephstad, NE 53897-6198"
83145.08571,7.190975568,9.309901622,6.17,7360.295191,157.2814863,"605 Chen Prairie Apt. 587
West Crystalfort, AK 97369"
63232.94007,7.350601424,7.262950102,4.24,33637.95541,146.5223509,"273 Allen Drive
Dominguezfurt, NM 31814-9062"
71560.01989,5.685707175,5.776343122,4.12,40311.27626,104.9672249,"6633 Keller Key Suite 289
North Joel, AR 93748-4260"
79310.36198,4.247433999,7.518204325,4.38,43982.18896,123.1157255,"561 Shah Turnpike Suite 530
Stephaniemouth, GU 57099"
56290.32129,5.765599756,7.112024107,3.21,27648.72339,85.4812258,"04063 Ethan Via
West Brentchester, DE 77482"
74526.49852,5.679689281,7.002164062,5.48,32518.48449,125.049474,"42650 Keith Groves
Chadborough, ID 03114-2105"
61467.74963,5.270573067,7.38290195,5.35,38816.13582,96.2183803,"236 Mary Falls
Lake Matthewstad, ND 42337"
73658.11674,6.099712046,7.925387401,4.16,57646.3915,186.4670074,"8152 Medina Row
East Jennifer, FL 96460-5470"
56743.57798,5.251342071,5.129120552,4.14,23889.15663,57.71048149,"3295 Floyd Forks Apt. 320
Jonesburgh, PW 27120"
63582.97606,4.797856325,5.872524435,2.16,52070.89638,101.6187104,"3349 Page Run Suite 343
Morrisonfort, MT 31491-9348"
78358.94845,5.258159745,8.102095935,6.19,40591.32522,149.2965733,"74861 Linda Turnpike Apt. 233
New Heidifort, SD 15736"
82743.50931,6.514382102,8.137474862,5.3,41859.0724,181.1265523,"483 Ashley Heights
Lake Andrewshire, CT 40554"
61877.54906,5.546028793,6.801887465,3.25,28604.94368,108.3745372,"03529 Hull Mountains
Lake Zacharyshire, WY 94496"
59963.91404,7.369297225,6.442741924,3.23,39170.30806,129.2979365,"805 Peterson Park Suite 258
Jacquelineton, WA 25721-4822"
